DtCreate,Berkeley_LHJ,Under_Investigation,Known_Homeless,No_Address__May_Be_Homeless_,Santa_Rita_Jail,Alameda,Albany,Dublin,Emeryville,Fremont,Hayward,Livermore,Newark,Oakland,Piedmont,Pleasanton,San_Leandro,Union_City,Eden_Area_MAC,Castro_Valley_MAC,Fairview_MAC,Remainder_of_County,F94501,F94502,F94536,F94538,F94539,F94541,F94542,F94544,F94545,F94546,F94550,F94551,F94552,F94555,F94560,F94566,F94568,F94577,F94578,F94579,F94580,F94587,F94588,F94601,F94602,F94603,F94605,F94606,F94607,F94608,F94609,F94610,F94611,F94612,F94618,F94619,F94621,F94702,F94703,F94704,F94705,F94706,F94707,F94708,F94709,F94710,ObjectId
2020/07/12 07:00:00+00,273,191,,,67,138,22,87,39,447,1286,320,213,3381,16,163,426,266,510,241,77,13,123,15,158,183,57,555,72,793,194,193,164,164,23,47,213,77,154,246,265,61,142,266,87,989,111,534,275,265,150,111,62,69,65,50,17,193,543,39,66,83,34,26,<10,<10,<10,24,83
2020/07/13 07:00:00+00,289,195,,,67,140,23,89,39,453,1304,328,217,3420,18,169,430,270,514,244,78,13,125,15,160,186,58,560,72,806,196,196,169,167,23,47,217,80,156,248,267,63,143,270,90,1000,114,538,278,270,153,112,63,69,67,50,17,195,549,42,69,89,35,27,<10,<10,<10,27,84
2020/07/14 07:00:00+00,293,203,,,67,143,24,92,39,458,1331,343,219,3509,19,174,446,271,526,251,78,13,128,15,161,189,58,571,73,820,199,203,177,174,23,48,219,83,159,254,274,70,149,271,92,1020,115,561,287,275,160,115,64,71,71,52,18,196,560,43,70,89,35,28,<10,<10,<10,28,85
2020/07/15 07:00:00+00,297,210,,,67,145,24,95,40,460,1344,350,219,3541,19,177,450,272,531,256,80,13,130,15,161,190,58,575,73,827,203,207,182,176,24,49,219,84,162,255,279,70,152,272,94,1026,115,566,293,276,162,117,65,72,72,53,18,198,565,44,70,92,35,28,<10,<10,<10,28,86
2020/07/16 07:00:00+00,301,220,,,68,147,25,97,41,464,1349,351,221,3622,20,177,453,277,538,261,80,13,132,15,163,190,59,579,73,831,203,212,182,177,24,50,221,84,165,257,280,71,155,277,94,1052,118,579,296,280,163,121,68,73,74,55,18,204,580,44,70,96,35,29,<10,<10,<10,28,87
2020/07/17 07:00:00+00,313,271,,,99,149,26,97,43,484,1366,366,224,3717,21,179,468,278,549,263,80,14,134,15,176,195,60,590,76,837,205,214,189,185,24,51,224,87,196,262,293,73,156,278,94,1079,121,599,301,288,164,123,70,75,76,55,18,208,602,47,74,99,35,31,<10,<10,<10,28,88
2020/07/18 07:00:00+00,315,278,,,99,152,27,102,43,496,1384,375,226,3763,23,189,474,283,561,271,82,14,136,16,181,200,62,602,79,847,206,222,192,191,24,51,226,95,201,263,301,74,158,283,96,1087,125,611,306,291,170,124,70,77,78,55,19,208,606,48,74,99,35,32,<10,<10,<10,29,89
2020/07/19 07:00:00+00,324,287,,,99,153,28,104,44,514,1414,389,229,3855,23,197,488,293,573,277,83,16,137,16,190,207,64,614,82,869,208,226,202,196,25,51,229,103,203,267,310,77,161,293,97,1103,132,636,313,296,176,128,71,80,78,57,20,212,618,48,77,100,36,33,<10,<10,<10,31,90
2020/07/20 07:00:00+00,331,304,,,99,158,28,108,48,532,1446,407,235,3961,23,206,501,301,583,281,83,16,142,16,195,213,70,623,85,885,215,230,210,206,25,52,235,110,207,272,317,81,165,301,99,1131,136,653,318,303,179,137,74,84,80,59,21,219,636,49,78,103,36,33,<10,<10,<10,33,91
2020/07/21 07:00:00+00,337,321,,,99,162,28,108,48,550,1468,415,239,4028,23,211,514,309,594,287,85,16,144,18,199,223,72,632,88,898,218,232,212,212,28,54,239,112,207,275,327,86,168,309,102,1147,138,665,323,309,185,139,75,86,82,60,21,221,646,50,80,104,37,33,<10,10,<10,33,92
2020/07/22 07:00:00+00,343,374,,,102,164,29,108,49,564,1490,431,240,4113,23,214,525,315,603,292,87,16,146,18,203,230,74,644,89,911,221,234,221,219,29,55,240,115,210,280,333,90,170,315,102,1173,144,681,327,315,190,142,79,87,83,60,21,223,658,52,81,105,37,34,<10,11,<10,33,93
2020/07/23 07:00:00+00,347,395,,,102,164,29,112,51,577,1499,435,243,4164,23,216,531,318,617,293,87,16,146,18,208,234,77,652,89,917,222,235,223,221,29,56,243,117,214,285,336,90,176,318,102,1184,145,692,334,318,192,144,81,87,84,60,21,225,669,52,84,105,37,34,<10,11,10,33,94
2020/07/24 07:00:00+00,362,407,,,104,165,29,113,51,586,1520,439,245,4268,23,220,539,321,627,298,87,16,147,18,212,239,77,662,90,929,223,238,226,222,30,56,245,119,217,289,340,91,183,321,104,1213,148,712,345,321,199,144,83,88,87,61,21,229,689,59,86,105,37,34,<10,11,12,36,95
2020/07/25 07:00:00+00,363,413,,,104,166,29,117,51,593,1540,446,248,4307,23,222,548,323,640,300,87,17,148,18,214,239,80,673,90,933,232,240,227,228,31,58,248,120,221,292,343,94,192,323,105,1229,150,720,350,324,199,144,83,88,87,61,21,229,694,59,86,106,37,34,<10,11,12,36,96
2020/07/26 07:00:00+00,363,419,,,104,166,29,118,51,608,1543,456,251,4324,23,224,551,325,641,300,87,17,148,18,215,252,81,674,90,934,233,240,228,237,31,58,251,122,222,292,345,95,193,325,105,1233,150,723,350,325,201,146,83,88,88,61,21,229,698,59,86,106,37,34,<10,11,12,36,97
2020/07/27 07:00:00+00,376,428,,,104,170,30,124,51,623,1571,461,258,4415,23,224,568,333,653,306,90,17,152,18,219,261,82,691,92,947,237,245,228,242,32,59,258,122,228,300,354,97,198,333,105,1256,153,741,361,334,201,153,83,88,92,61,21,233,710,60,88,111,37,35,<10,13,13,37,98
2020/07/28 07:00:00+00,381,445,,,104,171,31,124,51,629,1586,464,262,4488,23,225,572,338,659,310,92,18,153,18,220,265,83,699,92,955,240,248,228,245,33,60,262,122,228,301,360,99,198,338,106,1278,157,747,367,343,203,155,89,90,92,63,21,234,721,60,91,112,37,36,<10,13,13,38,99
2020/07/29 07:00:00+00,383,449,,,104,172,32,125,51,633,1605,479,263,4534,23,226,579,343,665,316,94,18,153,19,223,266,83,707,92,965,244,252,228,260,35,60,263,122,229,305,364,100,201,343,107,1284,158,757,372,350,203,156,89,90,97,64,22,235,729,60,91,113,37,37,<10,13,13,38,100
2020/07/30 07:00:00+00,395,464,,,104,173,32,129,52,639,1621,493,265,4589,23,228,583,343,671,320,95,18,154,19,223,269,84,714,95,974,245,254,233,269,36,62,265,124,233,305,368,102,203,343,107,1300,162,764,376,358,207,159,89,92,97,65,22,237,734,63,94,116,38,38,<10,13,13,39,101
2020/07/31 07:00:00+00,399,476,,,104,180,32,131,52,648,1659,508,268,4648,23,231,593,344,683,325,95,18,161,19,227,274,84,737,95,991,249,255,239,278,37,62,268,126,235,313,375,102,207,344,108,1315,164,771,382,366,208,159,91,92,100,67,22,239,745,63,94,118,38,38,<10,13,13,39,102
2020/08/01 07:00:00+00,402,493,,,104,180,32,133,52,651,1676,515,270,4707,23,234,596,345,692,331,96,19,161,19,230,274,84,748,95,1001,250,258,243,282,39,62,270,127,237,315,378,103,210,345,110,1332,168,780,387,375,208,159,94,92,100,68,22,241,754,65,94,118,38,38,10,13,13,39,103
2020/08/02 07:00:00+00,404,495,,,104,182,32,136,52,655,1687,515,274,4727,23,239,597,348,692,333,97,19,163,19,230,276,86,751,95,1008,252,258,243,282,40,62,274,130,240,316,379,103,210,348,112,1336,168,784,388,379,208,159,94,92,103,68,22,241,758,66,95,118,38,38,10,13,13,39,104
2020/08/03 07:00:00+00,407,509,,,104,187,32,137,52,663,1698,519,277,4758,23,241,601,349,695,333,97,19,167,20,235,277,87,755,95,1014,254,258,245,284,40,63,277,131,241,320,380,103,211,349,113,1345,168,786,390,380,210,160,97,92,104,72,22,241,764,66,95,118,39,38,11,14,13,39,105
2020/02/28 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,106
2020/02/29 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,107
2020/03/01 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,108
2020/03/02 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,109
2020/03/03 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,110
2020/03/04 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,111
2020/03/05 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,112
2020/03/06 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,113
2020/03/07 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,114
2020/03/08 08:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,115
2020/03/09 07:00:00+00,<10,0,,,0,0,0,0,0,0,0,0,0,<10,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,116
2020/03/10 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,0,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,117
2020/03/11 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,0,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,118
2020/03/12 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,119
2020/03/13 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,120
2020/03/14 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,0,<10,<10,<10,<10,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,<10,0,<10,<10,0,<10,0,0,0,<10,0,0,0,<10,<10,0,<10,0,0,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,121
2020/03/15 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,0,<10,<10,<10,<10,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,<10,0,<10,<10,0,<10,0,0,0,<10,0,0,0,<10,<10,0,<10,0,0,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,122
2020/03/16 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,0,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,0,<10,0,<10,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,123
2020/03/17 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,0,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,0,<10,0,<10,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,124
2020/03/18 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,<10,<10,0,<10,<10,0,0,0,0,0,<10,0,<10,0,0,0,0,0,125
2020/03/19 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,<10,<10,0,0,0,0,0,<10,0,<10,0,0,<10,0,0,126
2020/03/20 07:00:00+00,<10,0,,,0,<10,0,<10,0,10,<10,<10,<10,18,<10,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,0,0,<10,0,0,<10,0,<10,0,<10,<10,0,0,127
2020/03/21 07:00:00+00,<10,0,,,0,<10,<10,<10,0,13,<10,<10,<10,21,<10,11,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,<10,0,<10,<10,<10,<10,0,0,128
2020/03/22 07:00:00+00,<10,0,,,0,<10,<10,<10,0,16,10,<10,<10,29,<10,12,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,0,<10,<10,<10,<10,0,0,129
2020/03/23 07:00:00+00,10,0,,,0,<10,<10,<10,0,18,16,<10,<10,33,<10,12,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,0,0,130
2020/03/24 07:00:00+00,10,0,,,0,10,<10,<10,<10,21,18,<10,<10,40,<10,12,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,11,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,0,0,131
2020/03/25 07:00:00+00,13,0,,,0,12,<10,<10,<10,22,27,<10,<10,52,<10,18,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,10,<10,14,<10,<10,<10,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,10,<10,<10,<10,0,<10,14,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,132
2020/03/26 07:00:00+00,15,<10,,,0,12,<10,<10,<10,26,36,10,<10,56,<10,20,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,15,<10,17,<10,<10,<10,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,10,<10,<10,<10,0,<10,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,133
2020/03/27 07:00:00+00,18,<10,,,0,12,<10,<10,<10,27,44,13,11,61,<10,22,12,10,12,10,<10,<10,<10,<10,<10,<10,<10,16,<10,22,<10,<10,<10,<10,<10,<10,11,14,<10,<10,11,<10,<10,10,<10,<10,<10,<10,14,<10,<10,<10,0,<10,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,134
2020/03/28 07:00:00+00,18,<10,,,0,12,<10,<10,<10,28,49,15,11,64,<10,24,12,12,16,12,<10,<10,<10,<10,10,<10,<10,19,<10,25,<10,<10,<10,<10,<10,<10,11,15,<10,<10,11,<10,<10,12,<10,<10,<10,<10,15,<10,<10,<10,0,<10,16,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,135
2020/03/29 07:00:00+00,18,<10,,,0,12,<10,<10,<10,30,50,16,12,68,<10,24,12,12,17,12,<10,<10,<10,<10,10,<10,<10,20,<10,26,<10,<10,10,<10,<10,<10,12,15,<10,<10,11,<10,<10,12,<10,<10,<10,<10,15,<10,<10,<10,<10,<10,16,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,136
2020/03/30 07:00:00+00,18,<10,,,0,13,<10,<10,<10,32,58,16,14,80,<10,28,16,14,23,17,<10,<10,<10,<10,11,<10,<10,24,<10,30,10,12,10,<10,<10,<10,14,18,<10,<10,13,<10,<10,14,10,<10,<10,<10,16,<10,<10,<10,<10,<10,18,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,137
2020/03/31 07:00:00+00,19,<10,,,0,15,<10,<10,<10,33,62,18,14,93,<10,33,18,15,29,21,<10,<10,10,<10,11,10,<10,24,<10,33,11,16,11,<10,<10,<10,14,21,<10,<10,16,<10,12,15,12,<10,<10,<10,17,<10,<10,<10,<10,<10,19,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,138
2020/04/01 07:00:00+00,23,<10,,,0,17,<10,<10,<10,33,74,20,16,103,<10,34,22,17,30,24,<10,<10,12,<10,11,10,<10,26,<10,35,17,17,11,<10,<10,<10,16,22,<10,10,19,<10,13,17,12,<10,<10,<10,18,<10,<10,<10,<10,<10,20,<10,<10,11,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,139
2020/04/02 07:00:00+00,24,<10,,,0,18,<10,10,<10,38,92,21,18,111,<10,38,25,20,34,25,<10,<10,13,<10,11,11,<10,31,11,45,18,17,12,<10,<10,<10,18,22,10,11,21,<10,14,20,16,<10,<10,<10,19,<10,<10,<10,<10,<10,20,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,140
2020/04/03 07:00:00+00,28,<10,,,0,20,<10,11,<10,42,112,23,19,127,<10,39,28,25,37,35,<10,<10,15,<10,13,11,10,36,12,57,22,25,14,<10,<10,<10,19,23,11,11,23,<10,14,25,16,<10,<10,<10,22,<10,<10,<10,<10,<10,22,<10,<10,12,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,141
2020/04/04 07:00:00+00,29,<10,,,<10,20,<10,11,<10,43,117,25,21,133,<10,41,30,28,39,37,<10,<10,15,<10,14,11,10,36,12,60,24,27,15,10,<10,<10,21,24,12,13,24,<10,15,28,17,10,<10,<10,22,10,<10,10,<10,<10,22,<10,<10,12,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,142
2020/04/05 07:00:00+00,29,<10,,,<10,20,<10,11,<10,43,125,25,23,144,<10,41,32,29,42,39,<10,<10,15,<10,14,11,10,39,12,65,25,28,15,10,<10,<10,23,24,12,14,27,<10,16,29,17,10,<10,10,24,11,<10,10,<10,<10,24,<10,<10,13,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,143
2020/04/06 07:00:00+00,30,<10,,,<10,22,<10,11,<10,52,139,27,24,152,<10,41,32,30,43,43,<10,<10,17,<10,15,13,13,42,12,73,28,32,16,11,<10,10,24,24,12,14,28,<10,16,30,17,11,11,10,24,12,10,10,<10,<10,25,<10,<10,15,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,144
2020/04/07 07:00:00+00,32,<10,,,<10,23,<10,11,<10,60,142,27,24,159,<10,44,32,30,43,44,<10,<10,17,<10,15,14,20,42,12,75,29,32,16,11,<10,10,24,27,14,14,29,<10,16,30,17,12,11,12,24,12,11,10,<10,<10,25,<10,<10,15,14,<10,<10,<10,<10,<10,<10,<10,<10,<10,145
2020/04/08 07:00:00+00,33,<10,,,<10,23,<10,11,<10,66,148,28,25,166,<10,44,36,33,44,48,<10,<10,17,<10,17,16,21,46,12,78,29,36,16,12,<10,10,25,27,18,18,29,<10,16,33,17,12,11,15,24,13,11,11,<10,10,26,<10,<10,15,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,146
2020/04/09 07:00:00+00,36,<10,,,14,23,<10,14,<10,68,159,28,26,173,<10,45,40,37,52,52,<10,<10,17,<10,17,17,21,54,13,84,31,36,16,12,<10,11,26,27,28,22,35,<10,18,37,18,13,11,15,25,14,12,11,<10,11,26,<10,<10,15,16,<10,10,<10,<10,<10,<10,<10,<10,<10,147
2020/04/10 07:00:00+00,36,<10,,,15,23,<10,15,<10,69,162,28,27,184,10,45,47,38,55,52,<10,<10,17,<10,18,17,21,58,13,86,31,36,16,12,<10,11,27,27,30,25,38,10,18,38,18,15,13,17,25,14,14,11,<10,12,26,<10,<10,16,18,<10,10,<10,<10,<10,<10,<10,<10,<10,148
2020/04/11 07:00:00+00,36,<10,,,15,24,<10,16,<10,75,173,29,28,202,10,45,49,40,56,55,<10,<10,18,<10,20,19,21,61,15,92,31,39,16,13,<10,13,28,27,31,27,39,10,18,40,18,16,13,19,28,14,14,11,<10,12,26,<10,<10,17,28,<10,10,<10,<10,<10,<10,<10,<10,<10,149
2020/04/12 07:00:00+00,36,<10,,,15,24,<10,17,<10,77,184,30,29,215,10,46,53,43,61,60,<10,<10,18,<10,21,20,21,69,17,96,34,44,17,13,<10,13,29,27,32,31,39,10,18,43,19,18,13,23,29,15,15,12,<10,12,26,<10,<10,19,29,<10,10,<10,<10,<10,<10,<10,<10,<10,150
2020/04/13 07:00:00+00,36,<10,,,15,25,<10,17,<10,81,186,30,30,229,10,48,56,44,62,62,<10,<10,19,<10,22,22,22,69,17,97,35,46,17,13,<10,13,30,29,32,32,40,12,18,44,19,21,13,24,30,16,15,12,<10,13,26,<10,<10,22,32,<10,10,<10,<10,<10,<10,<10,<10,<10,151
2020/04/14 07:00:00+00,38,<10,,,15,26,<10,18,<10,85,188,30,31,236,10,48,59,44,64,67,<10,<10,20,<10,23,25,22,71,17,97,36,51,17,13,<10,13,31,29,33,35,41,12,18,44,19,25,13,27,30,16,15,12,<10,13,26,<10,<10,22,32,<10,11,<10,<10,<10,<10,<10,<10,<10,152
2020/04/15 07:00:00+00,40,<10,,,26,27,<10,18,<10,85,206,31,32,261,10,49,64,51,68,70,<10,<10,21,<10,23,25,22,75,17,109,40,53,18,13,<10,13,32,30,44,37,45,12,20,51,19,33,14,30,32,20,15,12,<10,13,26,<10,<10,26,35,<10,11,<10,<10,<10,<10,<10,<10,<10,153
2020/04/16 07:00:00+00,41,<10,,,26,28,<10,19,<10,87,213,31,38,271,10,49,68,55,69,72,<10,<10,22,<10,23,26,23,79,17,112,41,55,18,13,<10,13,38,30,45,38,47,13,20,55,19,35,14,31,34,21,15,12,<10,13,26,<10,<10,28,37,<10,11,<10,<10,<10,<10,<10,<10,<10,154
2020/04/17 07:00:00+00,43,<10,,,27,29,<10,19,<10,89,230,31,40,292,10,49,69,57,72,72,<10,<10,23,<10,25,26,23,80,17,126,44,55,18,13,<10,13,40,30,46,38,47,14,23,57,19,39,14,33,37,21,16,12,<10,13,26,10,<10,35,39,<10,11,<10,<10,<10,<10,<10,<10,<10,155
2020/04/18 07:00:00+00,44,<10,,,30,29,<10,19,<10,89,241,31,43,315,10,49,73,57,76,76,<10,<10,23,<10,25,26,23,85,17,135,45,58,18,13,<10,13,43,30,49,41,48,15,23,57,19,41,14,35,38,21,16,12,<10,13,28,10,<10,46,44,<10,11,<10,<10,<10,<10,<10,<10,<10,156
2020/04/19 07:00:00+00,44,<10,,,31,29,<10,19,<10,90,249,31,43,329,10,49,78,58,78,76,<10,<10,23,<10,25,27,23,87,17,142,45,58,18,13,<10,13,43,30,50,46,48,15,24,58,19,42,15,38,39,22,16,13,<10,13,28,10,<10,50,46,<10,11,<10,<10,<10,<10,<10,<10,<10,157
2020/04/20 07:00:00+00,45,<10,,,31,29,<10,19,<10,93,254,32,50,345,10,49,81,58,81,77,<10,<10,23,<10,26,29,23,87,17,147,45,58,19,13,<10,13,50,30,50,48,48,16,27,58,19,46,15,39,40,22,16,15,<10,13,28,11,<10,54,49,<10,11,<10,<10,<10,<10,<10,<10,<10,158
